ext_index	char	unicode	big5	category	t2s	dfs_code	page	low	slot_source	compat_class	note
3243	菙	U+83D9	DFC8	cjk	菙	$316A	$31	$6A	extension-page	cjk-extension	new/expanded DFS page
3244	葋	U+844B	DFC9	cjk	葋	$316B	$31	$6B	extension-page	cjk-extension	new/expanded DFS page
3245	萯	U+842F	DFCA	cjk	萯	$316C	$31	$6C	extension-page	cjk-extension	new/expanded DFS page
3246	葂	U+8442	DFCB	cjk	葂	$316D	$31	$6D	extension-page	cjk-extension	new/expanded DFS page
3247	萭	U+842D	DFCC	cjk	萭	$316E	$31	$6E	extension-page	cjk-extension	new/expanded DFS page
3248	葟	U+845F	DFCD	cjk	葟	$316F	$31	$6F	extension-page	cjk-extension	new/expanded DFS page
3249	葰	U+8470	DFCE	cjk	葰	$3170	$31	$70	extension-page	cjk-extension	new/expanded DFS page
3250	萹	U+8439	DFCF	cjk	萹	$3171	$31	$71	extension-page	cjk-extension	new/expanded DFS page
3251	葎	U+844E	DFD0	cjk	葎	$3172	$31	$72	extension-page	cjk-extension	new/expanded DFS page
3252	葌	U+844C	DFD1	cjk	葌	$3173	$31	$73	extension-page	cjk-extension	new/expanded DFS page
3253	葯	U+846F	DFD3	cjk	药	$3174	$31	$74	extension-page	cjk-extension	new/expanded DFS page
3254	蓅	U+84C5	DFD4	cjk	蓅	$3175	$31	$75	extension-page	cjk-extension	new/expanded DFS page
3255	萻	U+843B	DFD6	cjk	萻	$3176	$31	$76	extension-page	cjk-extension	new/expanded DFS page
3256	葇	U+8447	DFD7	cjk	葇	$3177	$31	$77	extension-page	cjk-extension	new/expanded DFS page
3257	萶	U+8436	DFD8	cjk	萶	$3178	$31	$78	extension-page	cjk-extension	new/expanded DFS page
3258	萳	U+8433	DFD9	cjk	萳	$3179	$31	$79	extension-page	cjk-extension	new/expanded DFS page
3259	葨	U+8468	DFDA	cjk	葨	$317A	$31	$7A	extension-page	cjk-extension	new/expanded DFS page
3260	葾	U+847E	DFDB	cjk	葾	$317B	$31	$7B	extension-page	cjk-extension	new/expanded DFS page
3261	葄	U+8444	DFDC	cjk	葄	$317C	$31	$7C	extension-page	cjk-extension	new/expanded DFS page
3262	萫	U+842B	DFDD	cjk	萫	$317D	$31	$7D	extension-page	cjk-extension	new/expanded DFS page
3263	葠	U+8460	DFDE	cjk	葠	$317E	$31	$7E	extension-page	cjk-extension	new/expanded DFS page
3264	葔	U+8454	DFDF	cjk	葔	$317F	$31	$7F	extension-page	cjk-extension	new/expanded DFS page
3265	葮	U+846E	DFE0	cjk	葮	$3180	$31	$80	extension-page	cjk-extension	new/expanded DFS page
3266	葐	U+8450	DFE1	cjk	葐	$3181	$31	$81	extension-page	cjk-extension	new/expanded DFS page
3267	蜋	U+870B	DFE2	cjk	蜋	$3182	$31	$82	extension-page	cjk-extension	new/expanded DFS page
3268	蜄	U+8704	DFE3	cjk	蜄	$3183	$31	$83	extension-page	cjk-extension	new/expanded DFS page
3269	蛷	U+86F7	DFE4	cjk	蛷	$3184	$31	$84	extension-page	cjk-extension	new/expanded DFS page
3270	蜌	U+870C	DFE5	cjk	蜌	$3185	$31	$85	extension-page	cjk-extension	new/expanded DFS page
3271	蛖	U+86D6	DFE7	cjk	蛖	$3186	$31	$86	extension-page	cjk-extension	new/expanded DFS page
3272	蛵	U+86F5	DFE8	cjk	蛵	$3187	$31	$87	extension-page	cjk-extension	new/expanded DFS page
3273	蝍	U+874D	DFE9	cjk	蝍	$3188	$31	$88	extension-page	cjk-extension	new/expanded DFS page
3274	蜎	U+870E	DFEB	cjk	蜎	$3189	$31	$89	extension-page	cjk-extension	new/expanded DFS page
3275	蜁	U+8701	DFED	cjk	蜁	$318A	$31	$8A	extension-page	cjk-extension	new/expanded DFS page
3276	蛶	U+86F6	DFEE	cjk	蛶	$318B	$31	$8B	extension-page	cjk-extension	new/expanded DFS page
3277	蜅	U+8705	DFF0	cjk	蜅	$318C	$31	$8C	extension-page	cjk-extension	new/expanded DFS page
3278	裖	U+88D6	DFF1	cjk	裖	$318D	$31	$8D	extension-page	cjk-extension	new/expanded DFS page
3279	裋	U+88CB	DFF2	cjk	裋	$318E	$31	$8E	extension-page	cjk-extension	new/expanded DFS page
3280	裍	U+88CD	DFF3	cjk	裍	$318F	$31	$8F	extension-page	cjk-extension	new/expanded DFS page
3281	裞	U+88DE	DFF5	cjk	裞	$3190	$31	$90	extension-page	cjk-extension	new/expanded DFS page
3282	裛	U+88DB	DFF6	cjk	裛	$3191	$31	$91	extension-page	cjk-extension	new/expanded DFS page
3283	裚	U+88DA	DFF7	cjk	裚	$3192	$31	$92	extension-page	cjk-extension	new/expanded DFS page
3284	裌	U+88CC	DFF8	cjk	裌	$3193	$31	$93	extension-page	cjk-extension	new/expanded DFS page
3285	裐	U+88D0	DFF9	cjk	裐	$3194	$31	$94	extension-page	cjk-extension	new/expanded DFS page
3286	覅	U+8985	DFFA	cjk	覅	$3195	$31	$95	extension-page	cjk-extension	new/expanded DFS page
3287	覛	U+899B	DFFB	cjk	𫌪	$3196	$31	$96	extension-page	cjk-extension	new/expanded DFS page
3288	觟	U+89DF	DFFC	cjk	觟	$3197	$31	$97	extension-page	cjk-extension	new/expanded DFS page
3289	觤	U+89E4	DFFE	cjk	觤	$3198	$31	$98	extension-page	cjk-extension	new/expanded DFS page
3290	觡	U+89E1	E040	cjk	觡	$3199	$31	$99	extension-page	cjk-extension	new/expanded DFS page
3291	觠	U+89E0	E041	cjk	觠	$319A	$31	$9A	extension-page	cjk-extension	new/expanded DFS page
3292	觢	U+89E2	E042	cjk	觢	$319B	$31	$9B	extension-page	cjk-extension	new/expanded DFS page
3293	詶	U+8A76	E045	cjk	詶	$319C	$31	$9C	extension-page	cjk-extension	new/expanded DFS page
3294	訿	U+8A3F	E049	cjk	訿	$319D	$31	$9D	extension-page	cjk-extension	new/expanded DFS page
3295	詷	U+8A77	E04A	cjk	𫍣	$319E	$31	$9E	extension-page	cjk-extension	new/expanded DFS page
3296	誂	U+8A82	E04B	cjk	𫍥	$319F	$31	$9F	extension-page	cjk-extension	new/expanded DFS page
3297	誃	U+8A83	E04E	cjk	誃	$31A0	$31	$A0	extension-page	cjk-extension	new/expanded DFS page
3298	誁	U+8A81	E04F	cjk	誁	$31A1	$31	$A1	extension-page	cjk-extension	new/expanded DFS page
3299	詴	U+8A74	E050	cjk	詴	$31A2	$31	$A2	extension-page	cjk-extension	new/expanded DFS page
3300	詺	U+8A7A	E051	cjk	詺	$31A3	$31	$A3	extension-page	cjk-extension	new/expanded DFS page
3301	谼	U+8C3C	E052	cjk	谼	$31A4	$31	$A4	extension-page	cjk-extension	new/expanded DFS page
3302	豋	U+8C4B	E053	cjk	豋	$31A5	$31	$A5	extension-page	cjk-extension	new/expanded DFS page
3303	豊	U+8C4A	E054	cjk	豊	$31A6	$31	$A6	extension-page	cjk-extension	new/expanded DFS page
3304	豥	U+8C65	E055	cjk	豥	$31A7	$31	$A7	extension-page	cjk-extension	new/expanded DFS page
3305	豤	U+8C64	E056	cjk	豤	$31A8	$31	$A8	extension-page	cjk-extension	new/expanded DFS page
3306	豦	U+8C66	E057	cjk	豦	$31A9	$31	$A9	extension-page	cjk-extension	new/expanded DFS page
3307	貆	U+8C86	E058	cjk	貆	$31AA	$31	$AA	extension-page	cjk-extension	new/expanded DFS page
3308	貄	U+8C84	E059	cjk	貄	$31AB	$31	$AB	extension-page	cjk-extension	new/expanded DFS page
3309	賌	U+8CCC	E05B	cjk	賌	$31AC	$31	$AC	extension-page	cjk-extension	new/expanded DFS page
3310	赨	U+8D68	E05C	cjk	赨	$31AD	$31	$AD	extension-page	cjk-extension	new/expanded DFS page
3311	赩	U+8D69	E05D	cjk	赩	$31AE	$31	$AE	extension-page	cjk-extension	new/expanded DFS page
3312	趌	U+8D8C	E05F	cjk	趌	$31AF	$31	$AF	extension-page	cjk-extension	new/expanded DFS page
3313	趎	U+8D8E	E060	cjk	趎	$31B0	$31	$B0	extension-page	cjk-extension	new/expanded DFS page
3314	趏	U+8D8F	E061	cjk	趏	$31B1	$31	$B1	extension-page	cjk-extension	new/expanded DFS page
3315	趍	U+8D8D	E062	cjk	趍	$31B2	$31	$B2	extension-page	cjk-extension	new/expanded DFS page
3316	趓	U+8D93	E063	cjk	趓	$31B3	$31	$B3	extension-page	cjk-extension	new/expanded DFS page
3317	趐	U+8D90	E065	cjk	趐	$31B4	$31	$B4	extension-page	cjk-extension	new/expanded DFS page
3318	趒	U+8D92	E066	cjk	趒	$31B5	$31	$B5	extension-page	cjk-extension	new/expanded DFS page
3319	跰	U+8DF0	E067	cjk	跰	$31B6	$31	$B6	extension-page	cjk-extension	new/expanded DFS page
3320	跠	U+8DE0	E068	cjk	跠	$31B7	$31	$B7	extension-page	cjk-extension	new/expanded DFS page
3321	跱	U+8DF1	E06A	cjk	跱	$31B8	$31	$B8	extension-page	cjk-extension	new/expanded DFS page
3322	跮	U+8DEE	E06B	cjk	跮	$31B9	$31	$B9	extension-page	cjk-extension	new/expanded DFS page
3323	跐	U+8DD0	E06C	cjk	跐	$31BA	$31	$BA	extension-page	cjk-extension	new/expanded DFS page
3324	跩	U+8DE9	E06D	cjk	跩	$31BB	$31	$BB	extension-page	cjk-extension	new/expanded DFS page
3325	跢	U+8DE2	E06F	cjk	跢	$31BC	$31	$BC	extension-page	cjk-extension	new/expanded DFS page
3326	跧	U+8DE7	E070	cjk	跧	$31BD	$31	$BD	extension-page	cjk-extension	new/expanded DFS page
3327	跲	U+8DF2	E071	cjk	跲	$31BE	$31	$BE	extension-page	cjk-extension	new/expanded DFS page
3328	跴	U+8DF4	E073	cjk	跴	$31BF	$31	$BF	extension-page	cjk-extension	new/expanded DFS page
3329	輆	U+8F06	E074	cjk	輆	$31C0	$31	$C0	extension-page	cjk-extension	new/expanded DFS page
3330	軿	U+8EFF	E075	cjk	𫐌	$31C1	$31	$C1	extension-page	cjk-extension	new/expanded DFS page
3331	輁	U+8F01	E076	cjk	輁	$31C2	$31	$C2	extension-page	cjk-extension	new/expanded DFS page
3332	輀	U+8F00	E077	cjk	輀	$31C3	$31	$C3	extension-page	cjk-extension	new/expanded DFS page
3333	輈	U+8F08	E07A	cjk	辀	$31C4	$31	$C4	extension-page	cjk-extension	new/expanded DFS page
3334	輂	U+8F02	E07B	cjk	輂	$31C5	$31	$C5	extension-page	cjk-extension	new/expanded DFS page
3335	輋	U+8F0B	E07C	cjk	𪨶	$31C6	$31	$C6	extension-page	cjk-extension	new/expanded DFS page
3336	逿	U+903F	E07E	cjk	逿	$31C7	$31	$C7	extension-page	cjk-extension	new/expanded DFS page
3337	遉	U+9049	E0A2	cjk	遉	$31C8	$31	$C8	extension-page	cjk-extension	new/expanded DFS page
3338	逽	U+903D	E0A3	cjk	逽	$31C9	$31	$C9	extension-page	cjk-extension	new/expanded DFS page
3339	鄐	U+9110	E0A4	cjk	鄐	$31CA	$31	$CA	extension-page	cjk-extension	new/expanded DFS page
3340	鄍	U+910D	E0A5	cjk	鄍	$31CB	$31	$CB	extension-page	cjk-extension	new/expanded DFS page
3341	鄏	U+910F	E0A6	cjk	鄏	$31CC	$31	$CC	extension-page	cjk-extension	new/expanded DFS page
3342	鄑	U+9111	E0A7	cjk	鄑	$31CD	$31	$CD	extension-page	cjk-extension	new/expanded DFS page
3343	鄋	U+910B	E0AA	cjk	鄋	$31CE	$31	$CE	extension-page	cjk-extension	new/expanded DFS page
3344	鄎	U+910E	E0AB	cjk	鄎	$31CF	$31	$CF	extension-page	cjk-extension	new/expanded DFS page
3345	鉒	U+9252	E0AF	cjk	鉒	$31D0	$31	$D0	extension-page	cjk-extension	new/expanded DFS page
3346	鉥	U+9265	E0B4	cjk	𬬸	$31D1	$31	$D1	extension-page	cjk-extension	new/expanded DFS page
3347	鉊	U+924A	E0B8	cjk	𬬿	$31D2	$31	$D2	extension-page	cjk-extension	new/expanded DFS page
3348	鉆	U+9246	E0B9	cjk	钻	$31D3	$31	$D3	extension-page	cjk-extension	new/expanded DFS page
3349	鉏	U+924F	E0BC	cjk	鉏	$31D4	$31	$D4	extension-page	cjk-extension	new/expanded DFS page
3350	鉠	U+9260	E0BD	cjk	𫓭	$31D5	$31	$D5	extension-page	cjk-extension	new/expanded DFS page
3351	鉧	U+9267	E0BE	cjk	𬭁	$31D6	$31	$D6	extension-page	cjk-extension	new/expanded DFS page
3352	鉯	U+926F	E0BF	cjk	鉯	$31D7	$31	$D7	extension-page	cjk-extension	new/expanded DFS page
3353	鈶	U+9236	E0C0	cjk	鈶	$31D8	$31	$D8	extension-page	cjk-extension	new/expanded DFS page
3354	鉡	U+9261	E0C1	cjk	鉡	$31D9	$31	$D9	extension-page	cjk-extension	new/expanded DFS page
3355	鉰	U+9270	E0C2	cjk	鉰	$31DA	$31	$DA	extension-page	cjk-extension	new/expanded DFS page
3356	鈱	U+9231	E0C3	cjk	鈱	$31DB	$31	$DB	extension-page	cjk-extension	new/expanded DFS page
3357	鉔	U+9254	E0C4	cjk	𫓬	$31DC	$31	$DC	extension-page	cjk-extension	new/expanded DFS page
3358	鉣	U+9263	E0C5	cjk	鉣	$31DD	$31	$DD	extension-page	cjk-extension	new/expanded DFS page
3359	鉐	U+9250	E0C6	cjk	鉐	$31DE	$31	$DE	extension-page	cjk-extension	new/expanded DFS page
3360	鉲	U+9272	E0C7	cjk	鉲	$31DF	$31	$DF	extension-page	cjk-extension	new/expanded DFS page
3361	鉎	U+924E	E0C8	cjk	鉎	$31E0	$31	$E0	extension-page	cjk-extension	new/expanded DFS page
3362	鉓	U+9253	E0C9	cjk	鉓	$31E1	$31	$E1	extension-page	cjk-extension	new/expanded DFS page
3363	鉌	U+924C	E0CA	cjk	鉌	$31E2	$31	$E2	extension-page	cjk-extension	new/expanded DFS page
3364	鉖	U+9256	E0CB	cjk	鉖	$31E3	$31	$E3	extension-page	cjk-extension	new/expanded DFS page
3365	鈲	U+9232	E0CC	cjk	𨱃	$31E4	$31	$E4	extension-page	cjk-extension	new/expanded DFS page
3366	閟	U+959F	E0CD	cjk	閟	$31E5	$31	$E5	extension-page	cjk-extension	new/expanded DFS page
3367	閜	U+959C	E0CE	cjk	閜	$31E6	$31	$E6	extension-page	cjk-extension	new/expanded DFS page
3368	閞	U+959E	E0CF	cjk	𫔰	$31E7	$31	$E7	extension-page	cjk-extension	new/expanded DFS page
3369	閛	U+959B	E0D0	cjk	閛	$31E8	$31	$E8	extension-page	cjk-extension	new/expanded DFS page
3370	隒	U+9692	E0D1	cjk	隒	$31E9	$31	$E9	extension-page	cjk-extension	new/expanded DFS page
3371	隓	U+9693	E0D2	cjk	隓	$31EA	$31	$EA	extension-page	cjk-extension	new/expanded DFS page
3372	隑	U+9691	E0D3	cjk	𬮿	$31EB	$31	$EB	extension-page	cjk-extension	new/expanded DFS page
3373	雺	U+96FA	E0D6	cjk	雺	$31EC	$31	$EC	extension-page	cjk-extension	new/expanded DFS page
3374	雽	U+96FD	E0D7	cjk	雽	$31ED	$31	$ED	extension-page	cjk-extension	new/expanded DFS page
3375	雸	U+96F8	E0D8	cjk	雸	$31EE	$31	$EE	extension-page	cjk-extension	new/expanded DFS page
3376	雵	U+96F5	E0D9	cjk	雵	$31EF	$31	$EF	extension-page	cjk-extension	new/expanded DFS page
3377	靷	U+9777	E0DB	cjk	靷	$31F0	$31	$F0	extension-page	cjk-extension	new/expanded DFS page
3378	靸	U+9778	E0DC	cjk	靸	$31F1	$31	$F1	extension-page	cjk-extension	new/expanded DFS page
3379	靲	U+9772	E0DD	cjk	靲	$31F2	$31	$F2	extension-page	cjk-extension	new/expanded DFS page
3380	頍	U+980D	E0DF	cjk	𫠆	$31F3	$31	$F3	extension-page	cjk-extension	new/expanded DFS page
3381	颬	U+98AC	E0E1	cjk	颬	$31F4	$31	$F4	extension-page	cjk-extension	new/expanded DFS page
3382	飶	U+98F6	E0E2	cjk	𫗣	$31F5	$31	$F5	extension-page	cjk-extension	new/expanded DFS page
3383	飹	U+98F9	E0E3	cjk	飹	$31F6	$31	$F6	extension-page	cjk-extension	new/expanded DFS page
3384	馯	U+99AF	E0E4	cjk	𫘛	$31F7	$31	$F7	extension-page	cjk-extension	new/expanded DFS page
3385	馲	U+99B2	E0E5	cjk	馲	$31F8	$31	$F8	extension-page	cjk-extension	new/expanded DFS page
3386	馰	U+99B0	E0E6	cjk	馰	$31F9	$31	$F9	extension-page	cjk-extension	new/expanded DFS page
3387	馵	U+99B5	E0E7	cjk	馵	$31FA	$31	$FA	extension-page	cjk-extension	new/expanded DFS page
3388	骭	U+9AAD	E0E8	cjk	骭	$31FB	$31	$FB	extension-page	cjk-extension	new/expanded DFS page
3389	骫	U+9AAB	E0E9	cjk	骫	$31FC	$31	$FC	extension-page	cjk-extension	new/expanded DFS page
3390	魛	U+9B5B	E0EA	cjk	鱽	$3201	$32	$01	extension-page	cjk-extension	new/expanded DFS page
3391	鳪	U+9CEA	E0EB	cjk	鳪	$3202	$32	$02	extension-page	cjk-extension	new/expanded DFS page
3392	鳭	U+9CED	E0EC	cjk	鳭	$3203	$32	$03	extension-page	cjk-extension	new/expanded DFS page
3393	麀	U+9E80	E0EE	cjk	麀	$3204	$32	$04	extension-page	cjk-extension	new/expanded DFS page
3394	僔	U+50D4	E0F1	cjk	僔	$3205	$32	$05	extension-page	cjk-extension	new/expanded DFS page
3395	僗	U+50D7	E0F2	cjk	僗	$3206	$32	$06	extension-page	cjk-extension	new/expanded DFS page
3396	僛	U+50DB	E0F5	cjk	僛	$3207	$32	$07	extension-page	cjk-extension	new/expanded DFS page
3397	僪	U+50EA	E0F6	cjk	僪	$3208	$32	$08	extension-page	cjk-extension	new/expanded DFS page
3398	僝	U+50DD	E0F7	cjk	僝	$3209	$32	$09	extension-page	cjk-extension	new/expanded DFS page
3399	僤	U+50E4	E0F8	cjk	𫢸	$320A	$32	$0A	extension-page	cjk-extension	new/expanded DFS page
3400	僓	U+50D3	E0F9	cjk	僓	$320B	$32	$0B	extension-page	cjk-extension	new/expanded DFS page
3401	僰	U+50F0	E0FB	cjk	僰	$320C	$32	$0C	extension-page	cjk-extension	new/expanded DFS page
3402	僯	U+50EF	E0FC	cjk	僯	$320D	$32	$0D	extension-page	cjk-extension	new/expanded DFS page
3403	僣	U+50E3	E0FD	cjk	僣	$320E	$32	$0E	extension-page	cjk-extension	new/expanded DFS page
3404	僠	U+50E0	E0FE	cjk	僠	$320F	$32	$0F	extension-page	cjk-extension	new/expanded DFS page
3405	凘	U+51D8	E140	cjk	凘	$3210	$32	$10	extension-page	cjk-extension	new/expanded DFS page
3406	劀	U+5280	E141	cjk	劀	$3211	$32	$11	extension-page	cjk-extension	new/expanded DFS page
3407	勩	U+52E9	E143	cjk	勚	$3212	$32	$12	extension-page	cjk-extension	new/expanded DFS page
3408	勫	U+52EB	E144	cjk	勫	$3213	$32	$13	extension-page	cjk-extension	new/expanded DFS page
3409	匰	U+5330	E145	cjk	匰	$3217	$32	$17	extension-page	cjk-extension	new/expanded DFS page
3410	厬	U+53AC	E146	cjk	厬	$3218	$32	$18	extension-page	cjk-extension	new/expanded DFS page
3411	嘕	U+5615	E148	cjk	嘕	$3219	$32	$19	extension-page	cjk-extension	new/expanded DFS page
3412	嘒	U+5612	E14A	cjk	嘒	$321A	$32	$1A	extension-page	cjk-extension	new/expanded DFS page
3413	嗼	U+55FC	E14B	cjk	嗼	$321B	$32	$1B	extension-page	cjk-extension	new/expanded DFS page
3414	嘓	U+5613	E14F	cjk	啯	$321C	$32	$1C	extension-page	cjk-extension	new/expanded DFS page
3415	嘂	U+5602	E150	cjk	嘂	$321D	$32	$1D	extension-page	cjk-extension	new/expanded DFS page
3416	嗺	U+55FA	E151	cjk	嗺	$321E	$32	$1E	extension-page	cjk-extension	new/expanded DFS page
3417	嘝	U+561D	E152	cjk	嘝	$321F	$32	$1F	extension-page	cjk-extension	new/expanded DFS page
3418	嘄	U+5604	E153	cjk	嘄	$3220	$32	$20	extension-page	cjk-extension	new/expanded DFS page
3419	嗿	U+55FF	E154	cjk	嗿	$3221	$32	$21	extension-page	cjk-extension	new/expanded DFS page
3420	嗹	U+55F9	E155	cjk	𪡏	$3223	$32	$23	extension-page	cjk-extension	new/expanded DFS page
3421	塼	U+587C	E157	cjk	塼	$3224	$32	$24	extension-page	cjk-extension	new/expanded DFS page
3422	墐	U+5890	E158	cjk	墐	$3225	$32	$25	extension-page	cjk-extension	new/expanded DFS page
3423	墘	U+5898	E159	cjk	墘	$3226	$32	$26	extension-page	cjk-extension	new/expanded DFS page
3424	墆	U+5886	E15A	cjk	墆	$3227	$32	$27	extension-page	cjk-extension	new/expanded DFS page
3425	塿	U+587F	E15C	cjk	𪣻	$3228	$32	$28	extension-page	cjk-extension	new/expanded DFS page
3426	塴	U+5874	E15D	cjk	塴	$3229	$32	$29	extension-page	cjk-extension	new/expanded DFS page
3427	墋	U+588B	E15E	cjk	墋	$322A	$32	$2A	extension-page	cjk-extension	new/expanded DFS page
3428	塺	U+587A	E15F	cjk	塺	$322B	$32	$2B	extension-page	cjk-extension	new/expanded DFS page
3429	墇	U+5887	E160	cjk	墇	$322C	$32	$2C	extension-page	cjk-extension	new/expanded DFS page
3430	墑	U+5891	E161	cjk	墑	$322D	$32	$2D	extension-page	cjk-extension	new/expanded DFS page
3431	墎	U+588E	E162	cjk	墎	$322E	$32	$2E	extension-page	cjk-extension	new/expanded DFS page
3432	塶	U+5876	E163	cjk	塶	$322F	$32	$2F	extension-page	cjk-extension	new/expanded DFS page
3433	墂	U+5882	E164	cjk	墂	$3230	$32	$30	extension-page	cjk-extension	new/expanded DFS page
3434	墈	U+5888	E165	cjk	墈	$3231	$32	$31	extension-page	cjk-extension	new/expanded DFS page
3435	塻	U+587B	E166	cjk	塻	$3232	$32	$32	extension-page	cjk-extension	new/expanded DFS page
3436	墔	U+5894	E167	cjk	墔	$3233	$32	$33	extension-page	cjk-extension	new/expanded DFS page
3437	墏	U+588F	E168	cjk	墏	$3234	$32	$34	extension-page	cjk-extension	new/expanded DFS page
3438	壾	U+58FE	E169	cjk	壾	$3235	$32	$35	extension-page	cjk-extension	new/expanded DFS page
3439	奫	U+596B	E16A	cjk	奫	$3236	$32	$36	extension-page	cjk-extension	new/expanded DFS page
3440	嫮	U+5AEE	E16C	cjk	嫮	$3237	$32	$37	extension-page	cjk-extension	new/expanded DFS page
3441	嫥	U+5AE5	E16D	cjk	嫥	$3238	$32	$38	extension-page	cjk-extension	new/expanded DFS page
3442	嫕	U+5AD5	E16E	cjk	嫕	$3239	$32	$39	extension-page	cjk-extension	new/expanded DFS page
3443	嫪	U+5AEA	E16F	cjk	嫪	$323A	$32	$3A	extension-page	cjk-extension	new/expanded DFS page
3444	嫚	U+5ADA	E170	cjk	嫚	$323B	$32	$3B	extension-page	cjk-extension	new/expanded DFS page
3445	嫭	U+5AED	E171	cjk	嫭	$323C	$32	$3C	extension-page	cjk-extension	new/expanded DFS page
3446	嫳	U+5AF3	E173	cjk	嫳	$323D	$32	$3D	extension-page	cjk-extension	new/expanded DFS page
3447	嫢	U+5AE2	E174	cjk	嫢	$323E	$32	$3E	extension-page	cjk-extension	new/expanded DFS page
3448	嫛	U+5ADB	E176	cjk	嫛	$3240	$32	$40	extension-page	cjk-extension	new/expanded DFS page
3449	嫬	U+5AEC	E177	cjk	嫬	$3241	$32	$41	extension-page	cjk-extension	new/expanded DFS page
3450	嫞	U+5ADE	E178	cjk	嫞	$3242	$32	$42	extension-page	cjk-extension	new/expanded DFS page
3451	嫝	U+5ADD	E179	cjk	嫝	$3243	$32	$43	extension-page	cjk-extension	new/expanded DFS page
3452	嫙	U+5AD9	E17A	cjk	嫙	$3244	$32	$44	extension-page	cjk-extension	new/expanded DFS page
3453	嫨	U+5AE8	E17B	cjk	嫨	$3245	$32	$45	extension-page	cjk-extension	new/expanded DFS page
3454	嫟	U+5ADF	E17C	cjk	嫟	$3246	$32	$46	extension-page	cjk-extension	new/expanded DFS page
3455	孷	U+5B77	E17D	cjk	孷	$3247	$32	$47	extension-page	cjk-extension	new/expanded DFS page
3456	寠	U+5BE0	E17E	cjk	𪧘	$3248	$32	$48	extension-page	cjk-extension	new/expanded DFS page
3457	寣	U+5BE3	E1A1	cjk	寣	$3249	$32	$49	extension-page	cjk-extension	new/expanded DFS page
3458	嶀	U+5D80	E1A4	cjk	嶀	$324A	$32	$4A	extension-page	cjk-extension	new/expanded DFS page
3459	嵽	U+5D7D	E1A5	cjk	𫶇	$3260	$32	$60	extension-page	cjk-extension	new/expanded DFS page
3460	嶆	U+5D86	E1A6	cjk	嶆	$3261	$32	$61	extension-page	cjk-extension	new/expanded DFS page
3461	嵺	U+5D7A	E1A7	cjk	嵺	$3262	$32	$62	extension-page	cjk-extension	new/expanded DFS page
3462	嵷	U+5D77	E1A9	cjk	嵷	$3263	$32	$63	extension-page	cjk-extension	new/expanded DFS page
3463	嶊	U+5D8A	E1AA	cjk	嶊	$3264	$32	$64	extension-page	cjk-extension	new/expanded DFS page
3464	嶉	U+5D89	E1AB	cjk	嶉	$3265	$32	$65	extension-page	cjk-extension	new/expanded DFS page
3465	嶈	U+5D88	E1AC	cjk	𡺃	$3266	$32	$66	extension-page	cjk-extension	new/expanded DFS page
3466	嵾	U+5D7E	E1AD	cjk	㟥	$3267	$32	$67	extension-page	cjk-extension	new/expanded DFS page
3467	嵼	U+5D7C	E1AE	cjk	𡶴	$3268	$32	$68	extension-page	cjk-extension	new/expanded DFS page
3468	嶍	U+5D8D	E1AF	cjk	嶍	$3269	$32	$69	extension-page	cjk-extension	new/expanded DFS page
3469	嵹	U+5D79	E1B0	cjk	嵹	$326A	$32	$6A	extension-page	cjk-extension	new/expanded DFS page
3470	嵿	U+5D7F	E1B1	cjk	嵿	$326B	$32	$6B	extension-page	cjk-extension	new/expanded DFS page
3471	幙	U+5E59	E1B3	cjk	幙	$326C	$32	$6C	extension-page	cjk-extension	new/expanded DFS page
3472	幓	U+5E53	E1B4	cjk	㡎	$326D	$32	$6D	extension-page	cjk-extension	new/expanded DFS page
3473	廘	U+5ED8	E1B5	cjk	廘	$326E	$32	$6E	extension-page	cjk-extension	new/expanded DFS page
3474	廗	U+5ED7	E1B7	cjk	廗	$326F	$32	$6F	extension-page	cjk-extension	new/expanded DFS page
3475	廎	U+5ECE	E1B8	cjk	庼	$3270	$32	$70	extension-page	cjk-extension	new/expanded DFS page
